"Forca Peda";"Velocidade";"Decel";"Curso Peda";"Press Tras";"Press Dian";"Ambient";"LD Sec";"LD Prim";"LE Sec";"";"LE Prim";"LD Pastilh";"LE Pastilh";"LD Disco";"LE Disco"
"daN";"km/h";"a%";"mm";"bar";"bar";"U_C";"C";"C";"C";"C";"C";"C";"C";"C";"C"
"-1,954";"0,000";"-0,684";"-1,954";"-0,195";"0,000";"33,073";"32,731";"32,731";"31,265";"";"30,288";"32,242";"23,449";"32,731";"32,242"
"-0,977";"0,000";"-0,586";"-1,954";"-0,195";"-0,098";"33,073";"33,219";"32,731";"31,265";"";"30,777";"32,242";"23,449";"33,219";"32,242"
"-1,954";"0,000";"-0,684";"-1,954";"-0,195";"-0,098";"33,073";"33,219";"33,219";"31,265";"";"30,288";"31,754";"26,869";"33,219";"32,242"
"-1,954";"-0,147";"-0,782";"-1,954";"-0,195";"0,000";"33,073";"33,219";"32,731";"31,265";"";"30,777";"31,754";"23,449";"32,731";"32,242"
"-1,954";"-0,293";"-0,586";"-1,954";"-0,195";"0,000";"33,024";"32,731";"32,731";"30,777";"";"30,777";"32,242";"23,937";"33,219";"32,731"
"-1,954";"-0,147";"-0,391";"-1,954";"-0,195";"-0,098";"33,073";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,242";"32,731"
"-1,954";"-0,147";"-0,586";"-1,954";"-0,195";"-0,098";"33,073";"33,219";"32,731";"31,265";"";"30,777";"32,242";"23,937";"32,731";"32,242"
"-0,977";"-0,147";"-0,782";"-1,954";"-0,195";"-0,098";"33,073";"33,219";"32,731";"30,777";"";"30,288";"35,662";"23,449";"32,731";"32,731"
"-1,954";"-0,147";"-0,782";"-1,954";"-0,195";"-0,098";"33,073";"33,219";"32,731";"31,265";"";"30,777";"31,754";"23,449";"32,731";"31,754"
"-1,954";"-0,147";"-0,489";"-1,954";"-0,195";"-0,098";"33,073";"32,731";"32,731";"30,288";"";"30,777";"32,242";"23,937";"33,219";"32,242"
"-1,954";"0,000";"-0,684";"-1,954";"-0,195";"0,000";"33,073";"33,219";"32,731";"30,288";"";"30,777";"32,242";"23,449";"33,219";"32,242"
"-0,977";"0,000";"-0,684";"-1,954";"-0,195";"-0,098";"33,073";"33,708";"33,219";"31,265";"";"30,777";"32,242";"23,449";"33,219";"32,242"
"-1,954";"-0,147";"-0,586";"-1,954";"-0,195";"0,000";"33,024";"33,219";"32,731";"30,777";"";"33,708";"32,242";"23,937";"33,219";"32,242"
"-1,954";"0,000";"-0,586";"-1,954";"-0,195";"-0,098";"33,024";"33,219";"33,219";"30,777";"";"30,288";"32,242";"23,449";"32,731";"32,242"
"-1,954";"0,000";"-0,684";"-1,954";"-0,195";"-0,098";"33,024";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,449";"32,731";"32,242"
"-1,954";"-0,147";"-0,586";"-1,954";"-0,195";"0,000";"33,073";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,937";"33,219";"32,731"
"-0,977";"0,000";"-0,586";"-1,954";"-0,195";"-0,098";"33,024";"33,219";"32,731";"31,265";"";"31,265";"31,754";"23,937";"32,731";"32,242"
"-1,954";"-0,147";"-0,684";"-1,954";"-0,195";"-0,098";"33,024";"32,731";"33,219";"31,265";"";"30,777";"32,242";"23,937";"32,731";"31,265"
"-1,954";"-0,293";"-0,684";"-1,954";"-0,195";"-0,098";"33,024";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"33,219";"32,731"
"-1,954";"-0,147";"-0,586";"-1,954";"-0,195";"-0,098";"33,024";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,449";"32,731";"32,242"
"-1,954";"-0,147";"-0,489";"-1,954";"-0,195";"-0,098";"33,024";"32,731";"32,731";"31,265";"";"30,288";"32,242";"23,449";"33,219";"32,242"
"-0,977";"-0,147";"-0,684";"-1,954";"-0,195";"-0,098";"33,024";"33,219";"32,731";"30,777";"";"30,288";"32,242";"23,449";"32,731";"31,754"
"-1,954";"0,000";"-0,684";"-1,954";"-0,195";"-0,098";"33,024";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,449";"33,219";"32,242"
"-1,954";"0,000";"-0,586";"-1,954";"-0,195";"-0,098";"33,024";"32,731";"32,731";"31,265";"";"30,777";"31,754";"26,869";"32,731";"32,731"
"-1,954";"0,000";"-0,586";"-1,710";"-0,195";"-0,098";"33,024";"33,219";"32,731";"30,777";"";"31,265";"31,754";"23,449";"32,731";"32,242"
"-1,954";"-0,293";"-0,684";"-1,710";"-0,195";"0,000";"33,024";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,937";"33,219";"32,731"
"-0,977";"-0,293";"-0,586";"-1,710";"-0,195";"-0,098";"33,024";"33,219";"32,242";"31,265";"";"30,288";"31,754";"23,449";"32,242";"32,242"
"-1,954";"0,000";"-0,586";"-1,710";"-0,195";"-0,098";"33,024";"32,731";"32,731";"30,777";"";"30,777";"32,242";"22,472";"32,731";"32,242"
"-0,977";"-0,147";"-0,684";"-1,221";"-0,195";"-0,098";"33,024";"33,219";"33,219";"31,754";"";"30,288";"32,242";"23,937";"32,731";"32,731"
"-1,954";"0,000";"-0,684";"-1,221";"-0,195";"-0,098";"33,024";"33,219";"32,242";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,731"
"-0,977";"-0,147";"-0,489";"-1,221";"-0,195";"-0,098";"33,024";"33,219";"32,731";"31,265";"";"30,777";"32,242";"23,449";"33,219";"32,242"
"-1,954";"0,000";"-0,782";"-1,221";"-0,195";"-0,098";"33,024";"33,219";"33,219";"31,265";"";"30,777";"31,754";"23,449";"33,219";"32,731"
"-1,954";"-0,147";"-1,563";"-0,977";"-0,195";"-0,098";"33,024";"32,731";"32,731";"30,777";"";"30,777";"31,754";"23,449";"32,731";"31,754"
"-0,977";"0,000";"0,293";"-0,977";"-0,195";"-0,098";"33,024";"33,708";"31,754";"30,777";"";"30,777";"32,242";"23,449";"33,219";"32,242"
"-1,954";"-0,147";"-0,391";"-1,221";"-0,195";"-0,098";"33,024";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"35,662";"32,731"
"-1,954";"0,000";"-0,684";"-0,977";"-0,195";"-0,098";"33,024";"32,731";"33,219";"30,777";"";"30,777";"32,242";"23,449";"32,731";"32,242"
"-1,954";"-0,147";"-0,684";"-1,221";"-0,195";"-0,098";"33,024";"33,219";"33,219";"31,265";"";"30,288";"32,242";"23,937";"32,731";"32,242"
"-1,954";"0,000";"-0,782";"-1,221";"-0,195";"0,000";"33,024";"33,219";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-1,954";"-0,147";"-0,782";"-1,221";"-0,195";"-0,098";"33,024";"33,219";"32,731";"31,265";"";"30,777";"32,242";"23,937";"31,754";"32,242"
"-1,954";"0,000";"-0,684";"-1,221";"-0,195";"0,000";"33,073";"33,219";"33,219";"30,777";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"0,000";"-0,879";"-1,221";"-0,195";"-0,098";"33,024";"32,731";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-0,977";"-0,147";"-1,954";"-1,221";"-0,098";"0,000";"33,024";"32,731";"32,731";"30,777";"";"30,777";"32,242";"23,937";"32,731";"32,731"
"-0,977";"0,000";"-3,127";"-1,221";"-0,195";"0,000";"33,073";"33,708";"33,219";"31,265";"";"30,288";"32,242";"23,449";"32,731";"32,731"
"-1,954";"-0,147";"-4,201";"-1,221";"-0,195";"-0,098";"33,073";"32,731";"33,219";"31,265";"";"30,777";"32,242";"23,449";"32,731";"32,242"
"-1,954";"0,000";"-4,787";"-1,221";"-0,195";"0,000";"33,073";"33,219";"32,731";"30,777";"";"30,288";"32,242";"23,449";"33,219";"32,731"
"-0,977";"0,000";"-4,787";"-0,977";"-0,195";"-0,098";"33,073";"33,219";"32,731";"31,265";"";"30,777";"31,754";"23,449";"32,731";"34,196"
"-1,954";"0,147";"-4,494";"-0,977";"-0,098";"-0,098";"33,073";"32,731";"32,731";"31,265";"";"30,777";"32,242";"23,449";"32,731";"31,754"
"-1,954";"0,440";"-4,299";"-0,977";"-0,195";"0,000";"33,073";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,937";"33,219";"32,731"
"-1,954";"0,586";"-3,908";"-0,977";"-0,195";"-0,098";"33,073";"33,219";"33,219";"31,265";"";"29,800";"31,754";"23,449";"32,731";"31,754"
"-1,954";"0,733";"-3,615";"-0,977";"-0,098";"-0,098";"33,073";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,937";"33,708";"32,242"
"-0,977";"0,586";"-3,322";"-0,977";"-0,195";"0,000";"33,122";"33,219";"33,219";"31,265";"";"30,777";"31,754";"23,937";"33,219";"32,731"
"-1,954";"0,733";"-3,322";"-0,977";"-0,195";"0,000";"33,122";"33,219";"33,219";"30,288";"";"30,777";"31,754";"23,449";"32,731";"32,242"
"-1,954";"0,879";"-3,420";"-0,977";"-0,098";"-0,098";"33,122";"33,219";"32,731";"31,265";"";"30,777";"32,242";"23,937";"33,219";"32,242"
"-1,954";"1,172";"-3,127";"-0,977";"-0,195";"0,000";"33,122";"33,219";"32,731";"30,777";"";"30,777";"31,754";"22,960";"33,219";"32,242"
"-1,954";"1,026";"-3,127";"-0,977";"-0,195";"-0,098";"33,122";"33,219";"33,219";"30,777";"";"30,777";"32,242";"23,449";"32,731";"32,731"
"-1,954";"1,026";"-3,224";"-0,977";"-0,098";"-0,098";"33,122";"33,219";"33,219";"31,754";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"1,172";"-3,127";"-0,977";"-0,195";"-0,098";"33,122";"32,731";"32,731";"30,777";"";"30,288";"31,754";"23,449";"33,708";"32,242"
"-1,954";"1,319";"-1,075";"-0,977";"-0,195";"0,000";"33,122";"33,219";"32,731";"30,777";"";"30,777";"31,754";"23,449";"32,731";"31,754"
"-1,954";"1,612";"3,322";"-0,977";"-0,195";"0,000";"33,122";"33,219";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,731"
"-1,954";"1,466";"4,299";"-0,977";"-0,195";"0,000";"33,170";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"1,319";"4,104";"-1,221";"-0,195";"0,000";"33,170";"33,219";"32,242";"30,777";"";"30,777";"32,242";"23,937";"32,731";"32,242"
"-1,954";"1,172";"4,006";"-0,977";"-0,195";"0,000";"33,170";"33,219";"33,219";"31,265";"";"30,288";"31,754";"23,449";"33,219";"32,731"
"-0,977";"0,879";"3,517";"-0,977";"-0,195";"0,000";"33,170";"33,219";"32,731";"30,288";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-1,954";"0,733";"2,345";"-0,977";"-0,195";"0,000";"33,170";"33,219";"32,731";"31,265";"";"30,777";"32,242";"23,449";"31,754";"32,242"
"-0,977";"0,733";"0,977";"-0,977";"-0,195";"0,000";"33,170";"33,708";"33,219";"31,265";"";"30,288";"31,265";"23,449";"33,219";"32,731"
"-1,954";"0,293";"-0,586";"-1,221";"-0,195";"-0,098";"33,170";"32,731";"32,242";"31,265";"";"31,265";"31,754";"23,449";"32,731";"31,754"
"-1,954";"0,000";"-2,052";"-1,221";"-0,195";"-0,098";"33,170";"33,219";"32,731";"30,777";"";"30,288";"32,242";"23,937";"32,731";"31,754"
"-1,954";"0,293";"-2,833";"-1,221";"-0,195";"0,000";"33,170";"32,731";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"0,586";"-3,322";"-0,977";"-0,195";"0,000";"33,170";"33,219";"32,242";"31,265";"";"30,777";"30,777";"23,449";"32,731";"31,754"
"-1,954";"0,293";"-3,810";"-0,977";"-0,195";"0,000";"33,170";"32,242";"32,731";"30,777";"";"30,777";"31,754";"23,449";"32,731";"32,731"
"-1,954";"0,440";"-4,104";"-0,977";"-0,195";"-0,098";"33,170";"33,219";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"0,586";"-4,397";"-0,977";"-0,098";"0,000";"33,170";"33,219";"32,242";"31,265";"";"30,777";"31,754";"23,449";"32,731";"32,242"
"-1,954";"0,733";"-4,299";"-0,977";"-0,195";"-0,098";"33,170";"32,731";"32,731";"30,777";"";"32,242";"31,754";"23,449";"33,219";"32,731"
"-1,954";"0,879";"-3,908";"-0,977";"-0,195";"-0,098";"33,170";"33,219";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,242";"32,242"
"-1,954";"0,733";"-3,517";"-0,977";"-0,195";"0,000";"33,170";"33,219";"33,708";"31,265";"";"30,777";"31,754";"23,449";"32,731";"31,754"
"-1,954";"1,026";"-3,517";"-0,977";"-0,098";"0,000";"33,170";"32,242";"32,731";"31,265";"";"30,288";"32,242";"23,449";"33,219";"32,731"
"-1,954";"1,026";"-3,810";"-0,977";"-0,195";"-0,098";"33,170";"33,219";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"34,685"
"-1,954";"1,026";"-4,299";"-0,977";"-0,098";"-0,098";"33,170";"32,731";"32,731";"31,265";"";"30,288";"32,242";"23,449";"32,731";"31,754"
"-1,954";"1,172";"-4,690";"-0,977";"-0,098";"-0,098";"33,170";"32,731";"32,731";"30,777";"";"30,288";"31,265";"23,449";"32,731";"32,242"
"-1,954";"1,172";"-5,178";"-0,977";"-0,195";"0,000";"33,170";"33,219";"33,219";"29,311";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-1,954";"1,172";"-6,448";"-0,977";"-0,098";"-0,098";"33,170";"32,731";"32,731";"31,265";"";"30,288";"32,242";"23,449";"33,219";"32,242"
"-1,954";"1,026";"-7,132";"-0,977";"-0,195";"-0,098";"33,170";"33,219";"32,242";"31,265";"";"33,219";"30,777";"23,937";"33,219";"31,265"
"-1,954";"1,319";"-7,523";"-0,977";"-0,098";"-0,098";"33,170";"33,219";"33,219";"31,265";"";"31,265";"31,754";"22,960";"32,731";"31,754"
"-1,954";"1,612";"-8,305";"-0,977";"-0,195";"0,000";"33,170";"35,173";"33,219";"31,265";"";"30,288";"31,754";"23,449";"33,219";"31,754"
"-1,954";"1,612";"-10,259";"-0,977";"-0,195";"-0,098";"33,170";"32,731";"32,731";"30,777";"";"30,288";"31,754";"22,472";"32,731";"32,242"
"-1,954";"2,052";"-12,115";"-0,977";"-0,098";"-0,098";"33,170";"33,708";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-1,954";"2,345";"-12,897";"-0,977";"-0,098";"0,000";"33,170";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,449";"33,219";"32,731"
"-1,954";"2,638";"-13,385";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"32,731";"30,288";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"3,078";"-13,874";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"32,731";"30,777";"";"30,777";"32,731";"23,449";"32,731";"32,242"
"-1,954";"3,371";"-13,874";"-0,977";"-0,098";"0,000";"33,219";"33,219";"32,731";"30,777";"";"29,800";"32,242";"23,449";"33,219";"32,242"
"-1,954";"3,517";"-14,069";"-0,977";"-0,098";"-0,098";"33,170";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"3,664";"-15,046";"-0,977";"-0,098";"-0,098";"33,170";"33,219";"33,219";"30,777";"";"30,777";"31,754";"22,472";"32,731";"31,754"
"-1,954";"4,250";"-16,512";"-0,977";"-0,098";"0,000";"33,219";"33,219";"32,731";"31,754";"";"29,800";"31,754";"23,449";"32,731";"32,242"
"-1,954";"4,983";"-18,857";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"34,196"
"-1,954";"5,276";"-20,518";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"32,731";"31,265";"";"30,288";"32,242";"23,937";"32,731";"31,754"
"-1,954";"5,423";"-21,690";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,937";"32,731";"32,731"
"-1,954";"5,862";"-22,081";"-0,977";"-0,098";"0,000";"33,170";"32,731";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-0,977";"6,888";"-22,960";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"32,242";"31,265";"";"30,777";"32,242";"23,449";"33,219";"31,754"
"-1,954";"7,328";"-23,058";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"33,219";"31,265";"";"30,288";"31,754";"23,937";"33,219";"32,731"
"-1,954";"8,061";"-21,104";"-0,977";"-0,098";"-0,098";"33,219";"33,219";"32,731";"31,265";"";"30,288";"31,754";"22,960";"32,731";"31,754"
"-1,954";"9,086";"-16,121";"-0,977";"-0,195";"0,000";"33,219";"32,731";"32,731";"30,777";"";"30,777";"31,754";"23,449";"33,219";"31,754"
"-1,954";"9,673";"-12,408";"-0,977";"-0,098";"-0,098";"33,170";"33,219";"32,731";"31,265";"";"30,288";"31,754";"22,960";"32,731";"32,242"
"-1,954";"10,112";"-13,972";"-0,977";"-0,098";"-0,098";"33,170";"33,708";"32,242";"31,265";"";"30,288";"32,242";"23,449";"32,731";"32,242"
"-1,954";"10,259";"-12,897";"-0,977";"-0,098";"0,000";"33,170";"33,219";"32,731";"31,265";"";"30,777";"31,754";"23,449";"33,219";"32,731"
"-1,954";"10,845";"-11,334";"-1,221";"-0,195";"0,000";"33,170";"33,219";"33,219";"31,265";"";"30,288";"31,754";"22,960";"35,662";"32,242"
"-1,954";"11,578";"-10,161";"-1,466";"-0,098";"0,000";"33,170";"33,219";"32,731";"31,265";"";"30,777";"32,242";"22,960";"32,731";"32,242"
"-1,954";"11,871";"-10,357";"-1,466";"-0,098";"0,000";"33,122";"32,731";"32,731";"30,777";"";"32,731";"31,754";"23,449";"32,731";"32,731"
"-1,954";"12,164";"-10,259";"-1,466";"-0,195";"0,000";"33,122";"32,731";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"12,457";"-12,018";"-1,466";"-0,098";"0,000";"33,122";"32,731";"33,219";"31,265";"";"30,288";"32,242";"21,983";"32,242";"31,754"
"-1,954";"12,604";"-14,265";"-1,710";"-0,098";"0,000";"33,073";"32,731";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"11,871";"-15,535";"-1,466";"-0,098";"-0,098";"33,073";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"12,164";"-15,730";"-1,466";"-0,098";"-0,098";"33,024";"32,731";"33,219";"31,265";"";"30,777";"32,242";"23,937";"32,731";"32,242"
"-0,977";"13,923";"-15,828";"-1,466";"-0,098";"-0,098";"33,024";"33,219";"32,731";"30,777";"";"30,288";"32,242";"23,449";"32,731";"32,242"
"-1,954";"15,681";"-15,633";"-1,466";"-0,098";"0,000";"32,975";"33,219";"33,219";"30,777";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-1,954";"15,535";"-14,460";"-1,466";"-0,098";"-0,098";"32,975";"33,708";"33,219";"31,754";"";"30,777";"32,242";"23,937";"32,731";"32,242"
"-1,954";"15,242";"-13,190";"-1,466";"-0,098";"0,000";"32,926";"32,731";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"32,731"
"-1,954";"15,681";"-12,115";"-1,466";"-0,195";"-0,098";"32,877";"33,219";"33,219";"30,777";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-0,977";"16,414";"-12,018";"-1,466";"-0,098";"0,000";"32,877";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"16,707";"-12,604";"-1,466";"-0,098";"-0,098";"32,829";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"17,440";"-14,167";"-1,466";"-0,098";"0,000";"32,780";"33,219";"32,242";"30,777";"";"31,265";"31,754";"23,449";"32,731";"31,754"
"-1,954";"17,294";"-15,633";"-1,466";"-0,098";"0,000";"32,780";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,449";"32,731";"31,754"
"-1,954";"16,854";"-16,903";"-1,466";"-0,098";"-0,098";"32,731";"33,219";"32,731";"31,265";"";"30,288";"31,754";"22,472";"32,731";"32,242"
"-1,954";"18,173";"-19,248";"-1,466";"-0,098";"0,000";"32,682";"33,708";"32,731";"31,265";"";"30,777";"31,754";"23,449";"32,731";"32,242"
"-1,954";"19,345";"-21,788";"-1,466";"-0,098";"-0,098";"32,633";"33,219";"33,219";"31,754";"";"30,777";"31,754";"23,449";"32,731";"31,754"
"-1,954";"19,932";"-23,351";"-1,710";"-0,098";"-0,098";"32,584";"33,219";"32,242";"31,265";"";"30,288";"31,754";"22,960";"33,219";"32,242"
"-1,954";"20,518";"-19,443";"-1,466";"-0,098";"-0,098";"32,584";"33,219";"32,731";"30,777";"";"30,777";"29,800";"23,449";"32,731";"32,242"
"-1,954";"20,811";"-15,437";"-1,466";"-0,098";"0,000";"32,535";"33,708";"33,219";"31,265";"";"30,777";"32,242";"23,449";"33,219";"33,219"
"-1,954";"21,690";"-11,724";"-0,977";"-0,098";"0,000";"32,487";"33,219";"32,731";"31,754";"";"30,288";"31,754";"23,449";"33,219";"32,242"
"-1,954";"22,570";"5,471";"-0,977";"-0,195";"0,000";"32,438";"32,731";"32,731";"30,777";"";"30,777";"32,731";"23,449";"32,731";"32,731"
"-1,954";"22,863";"3,517";"0,733";"-0,195";"0,000";"32,438";"33,219";"33,219";"31,265";"";"30,777";"32,242";"23,449";"33,219";"32,731"
"-1,954";"23,156";"0,000";"17,831";"1,759";"1,856";"32,389";"32,731";"32,731";"31,265";"";"30,777";"31,754";"23,449";"35,662";"32,242"
"-0,977";"23,009";"2,638";"27,113";"3,615";"4,983";"32,340";"33,219";"32,731";"31,265";"";"30,777";"31,754";"23,449";"32,731";"32,242"
"-1,954";"22,570";"6,937";"32,242";"4,104";"5,276";"32,291";"33,219";"33,219";"30,288";"";"31,754";"32,242";"23,449";"33,219";"32,731"
"-1,954";"22,716";"6,742";"35,906";"4,787";"5,471";"32,242";"32,731";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,731"
"-1,954";"22,863";"6,351";"38,105";"6,253";"6,351";"32,242";"32,731";"33,219";"30,777";"";"30,777";"32,242";"21,983";"32,731";"32,242"
"-1,954";"23,009";"6,937";"38,837";"6,644";"6,546";"32,193";"33,219";"33,219";"30,777";"";"30,288";"32,242";"23,449";"33,219";"32,242"
"-1,954";"22,716";"7,426";"39,326";"6,644";"6,742";"32,145";"32,731";"33,219";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"22,130";"8,207";"39,326";"6,644";"6,644";"32,096";"33,219";"32,731";"30,777";"";"30,777";"31,754";"23,449";"32,731";"32,242"
"-1,954";"21,690";"8,696";"38,105";"5,471";"5,569";"32,096";"32,731";"32,731";"31,265";"";"30,288";"32,242";"23,449";"32,731";"32,242"
"-1,954";"21,544";"6,058";"32,242";"2,736";"2,833";"32,047";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,731";"34,685"
"-1,954";"21,544";"4,592";"27,846";"1,856";"1,856";"31,998";"33,219";"32,731";"30,288";"";"30,777";"32,242";"23,449";"32,731";"31,754"
"-1,954";"21,544";"5,374";"25,647";"1,661";"1,759";"31,998";"33,219";"32,731";"31,265";"";"30,288";"32,731";"23,449";"32,731";"32,242"
"-1,954";"21,397";"6,058";"21,739";"1,368";"1,172";"31,949";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,731";"31,265"
"-1,954";"20,957";"5,569";"20,029";"1,172";"1,270";"31,900";"32,731";"32,731";"31,265";"";"30,777";"32,242";"23,449";"32,731";"32,242"
"-1,954";"20,664";"5,862";"19,785";"1,172";"1,270";"31,851";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,449";"33,219";"32,242"
"-1,954";"20,518";"6,839";"19,785";"1,270";"1,270";"31,851";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,731";"31,754"
"-1,954";"20,518";"7,328";"19,785";"1,270";"1,368";"31,803";"33,219";"32,731";"31,265";"";"30,777";"31,754";"23,449";"32,731";"31,754"
"-1,954";"20,225";"6,839";"19,785";"1,270";"1,270";"31,803";"32,731";"31,754";"30,777";"";"30,288";"31,754";"23,937";"32,731";"32,731"
"-1,954";"19,932";"6,742";"19,297";"1,075";"1,172";"31,754";"33,219";"32,731";"31,754";"";"30,777";"31,754";"23,449";"32,731";"32,242"
"-1,954";"19,638";"7,426";"17,342";"0,879";"0,684";"31,705";"32,731";"33,219";"31,265";"";"30,777";"32,242";"23,449";"33,219";"31,754"
"-1,954";"19,492";"8,891";"15,633";"0,489";"0,684";"31,705";"32,731";"32,731";"30,777";"";"30,777";"31,754";"26,869";"32,731";"32,731"
"-1,954";"19,345";"9,380";"12,702";"0,293";"0,293";"31,656";"33,219";"32,731";"31,265";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"19,052";"9,380";"10,992";"0,000";"0,195";"31,607";"32,731";"32,731";"31,265";"";"30,777";"32,242";"23,449";"33,219";"31,754"
"-1,954";"18,613";"9,966";"9,770";"0,000";"0,000";"31,607";"32,731";"32,242";"30,777";"";"30,777";"31,754";"23,449";"33,219";"32,242"
"-1,954";"18,466";"9,575";"1,221";"-0,293";"-0,195";"31,558";"33,219";"33,219";"30,777";"";"30,777";"31,265";"23,449";"32,731";"32,242"
"-1,954";"18,026";"9,282";"0,000";"-0,195";"-0,098";"31,558";"33,219";"32,731";"31,754";"";"30,777";"32,242";"23,449";"32,731";"32,242"
"-1,954";"17,587";"9,673";"0,000";"-0,195";"0,000";"31,510";"33,219";"32,731";"30,777";"";"30,288";"31,754";"23,449";"33,219";"32,242"
"-1,954";"17,440";"9,380";"0,000";"-0,195";"-0,098";"31,461";"33,219";"33,219";"30,777";"";"30,777";"32,731";"23,449";"32,242";"32,242"
"-1,954";"17,294";"9,966";"-0,244";"-0,098";"0,000";"31,412";"33,219";"33,219";"31,265";"";"30,288";"32,242";"23,449";"32,731";"32,242"
"-1,954";"16,854";"9,380";"0,000";"-0,195";"0,000";"31,412";"32,731";"32,731";"30,777";"";"30,288";"31,754";"23,449";"32,731";"32,242"
"-1,954";"16,707";"8,305";"-0,244";"-0,098";"0,000";"31,363";"33,219";"32,731";"30,777";"";"30,777";"32,242";"23,449";"32,731";"32,242"
"-1,954";"16,121";"8,305";"-0,244";"-0,195";"0,000";"31,314";"32,731";"33,219";"31,265";"";"30,288";"32,242";"23,449";"32,731";"32,242"
